"da.temp.mz","da.temp.intensity"
0.8793,0
0.8796,0
0.8797,0
0.88,0
0.8802,0
0.8808,0
0.881,0
0.8815,0
0.8818,0
0.882,0
0.8823,0
0.8825,0
0.8833,0
0.8844,0
0.8846,0
0.8858,0
0.8859,0
0.8866,0
0.8868,0
0.8876,0
0.8877,0
0.8883,0
0.8884,0
0.8888,0
0.8895,0
0.8897,0
0.8899,0
0.8901,0
0.8902,0
0.8912,0
0.8918,0
0.8923,0
0.8931,0
0.8937,0
0.8942,0
0.8964,0
0.8975,0
0.8981,0
0.8985,0
0.8989,0
0.8991,0
0.8999,0
0.9001,0
0.9014,0
0.9016,0
0.9017,0
0.9025,0
0.9029,0
0.903,0
0.9031,0
0.904,0
0.9042,0
0.9043,0
0.9054,0
0.9058,0
0.906,0
0.9063,0
0.9066,0
0.9071,0
0.9093,0
0.91,0
0.9104,0
0.9108,0
0.9122,0
0.9124,0
0.9137,0
0.914,0
0.9155,0
0.9157,0
0.9164,0
0.9165,0
0.9166,0
0.9175,0
0.9179,0
0.9184,0
0.9192,0
0.9193,0
0.9196,0
0.9207,0
0.9209,0
0.9214,0
0.9222,0
0.9224,0
0.9225,0
0.9229,0
0.923,0
0.9236,0
0.9238,0
0.9245,0
0.9248,0
0.9249,0
0.9251,0
0.9259,0
0.926,0
0.927,0
0.9271,0
0.9272,0
0.9277,0
0.9282,0
0.9306,0
0.9311,0
0.9323,0
0.9326,0
0.9331,0
0.9341,0
0.9344,0
0.9346,0
0.9347,0
0.936,0
0.9362,0
0.9365,0
0.937,0
0.9371,0
0.9372,0
0.9377,0
0.9384,0
0.9389,0
0.939,0
0.9396,0
0.9397,0
0.9398,0
0.9407,0
0.9416,0
0.942,0
0.9423,0
0.9426,0
0.9427,0
0.9428,0
0.943,0
0.9432,0
0.9433,0
0.9438,0
0.9441,0
0.9444,0
0.9451,0
0.9452,0
0.9456,0
0.9458,0
0.9465,0
0.9466,0
0.9469,0
0.9471,0
0.9476,0
0.9481,0
0.9482,0
0.9492,0
0.9494,0
0.9504,0
0.9507,0
0.9509,0
0.9511,0
0.9513,0
0.9518,0
0.9522,0
0.9526,0
0.9531,0
0.9532,0
0.9546,0
0.9549,0
0.955,0
0.9552,0
0.9553,0
0.9554,0
0.9557,0
0.9561,0
0.9562,0
0.9571,0
0.9582,0
0.9588,0
0.9594,0
0.9606,0
0.9609,0
0.9612,0
0.9614,0
0.9619,0
0.963,0
0.9635,0
0.9637,0
0.9639,0
0.9642,0
0.9648,0
0.9652,0
0.9661,0
0.9663,0
0.9666,0
0.9672,0
0.9674,0
0.9676,0
0.9677,0
0.9684,0
0.9695,0
0.9713,0
0.9714,0
0.9718,0
0.9727,0
0.9732,0
0.9736,0
0.9743,0
0.9744,0
0.9755,0
0.9756,0
0.9764,0
0.9765,0
0.9768,0
0.9769,0
0.9771,0
0.9777,0
0.9779,0
0.9784,0
0.9785,0
0.9788,0
0.979,0
0.9803,0
0.9812,0
0.9814,0
0.9815,0
0.9817,0
0.982,0
0.9821,0
0.9823,0
0.9824,0
0.9831,0
0.9837,0
0.9844,0
0.9847,0
0.9848,0
0.9853,0
0.9856,0
0.9858,0
0.9862,0
0.9865,0
0.9873,0
0.9874,0
0.9875,0
0.9876,0
0.9883,0
0.9884,0
0.9885,0
0.9891,0
0.9898,0
0.9901,0
0.9902,0
0.9904,0
0.9908,0
0.9909,0
0.9912,0
0.9918,0
0.992,0
0.9925,0
0.9926,0
0.9942,0
0.9946,0
0.9956,0
0.9957,0
0.996,0
0.9972,0
0.9976,0
0.9977,0
0.9981,0
0.9982,0
0.9984,0
0.9989,0
0.9991,0
0.9993,0
0.9995,0
125.610645006347,2834.25244140625
125.61233534684,4551.08544921875
125.614025721453,5156.86376953125
125.615716130187,4442.0205078125
125.617406573045,2955.63159179688
168.032216479664,1737.26477050781
168.034831792374,3275.77514648438
168.037447166143,11376.154296875
168.040062600973,21341.990234375
168.042678096866,30044.509765625
168.045293653824,25781.30859375
168.047909271849,15490.6416015625
168.050524950942,5996.04638671875
168.053140691105,1184.88500976562
193.996629333071,2777.31762695312
193.999873678086,4730.0166015625
194.003118104488,5468.0849609375
194.006362612279,4392.1181640625
194.009607201464,2237.31640625
201.061871614531,2488.87622070312
201.065294800065,5115.400390625
201.068718073021,7247.529296875
201.072141433404,7419.8310546875
201.075564881216,5387.50048828125
201.07898841646,2505.05029296875
202.061737928245,2364.62939453125
202.06518668006,7041.19140625
202.06863552017,26349.912109375
202.072084448578,77960.3203125
202.075533465286,133150.90625
202.078982570299,168809.203125
202.082431763618,127822.7890625
202.085881045248,73338.6640625
202.08933041519,23377.994140625
202.092779873448,6544.716796875
202.096229420026,2909.36962890625
202.099679054925,2542.38720703125
203.067681751437,1618.51635742188
203.071156235586,3108.39794921875
203.074630808909,11176.6396484375
203.078105471409,25035.357421875
203.08158022309,42725.3046875
203.085055063955,60566.88671875
203.088529994006,59799.12890625
203.092005013246,39387.0390625
203.095480121679,19449.73828125
203.098955319308,3812.38793945312
220.137561906082,3866.51147460938
220.141483633965,6725.1337890625
220.145405466646,8301.013671875
220.14932740413,7337.53662109375
220.15324944642,4366.755859375
221.136812193873,958.528625488281
221.140760661089,4553.93701171875
221.144709234056,17296.986328125
221.148657912781,36733.9375
221.152606697265,57370.671875
221.156555587514,58448.88671875
221.16050458353,38311.5859375
221.164453685318,19123.552734375
221.168402892881,5549.9599609375
221.172352206223,1388.03393554688
224.055882473181,2771.73901367188
224.059909372822,8537.005859375
224.063936381025,16313.982421875
224.067963497795,23492.078125
224.071990723136,20549.357421875
224.076018057051,12032.8544921875
224.080045499545,3937.41479492188
224.084073050621,174.080947875977
227.485364480297,3105.0654296875
227.489484189083,14005.9228515625
227.493604009781,12798.5537109375
227.497723942394,3827.74658203125
227.514204829774,31686.18359375
227.518325322026,61647.90625
227.522445926219,81125.65625
227.526566642356,63402.5546875
227.53068747044,40026.453125
227.534808410477,22921.8515625
227.538929462471,16022.365234375
227.543050626424,171.098937988281
236.084659652418,1144.60144042969
236.089015152446,3731.19165039062
236.093370773008,15060.37109375
236.097726514106,37045.98046875
236.102082375745,61094.10546875
236.106438357931,69135.03125
236.110794460666,47664.8203125
236.115150683957,24982.673828125
236.119507027806,6974.98486328125
236.12386349222,1896.34899902344
281.202936765374,315.270904541016
281.208598729386,3813.84399414062
281.214260864404,19436.041015625
281.219923170434,24514.181640625
281.225585647484,60425.37109375
281.23124829556,215302.609375
281.236911114669,665010.875
281.242574104818,1155062.875
281.248237266014,1524965.75
281.253900598264,1208066.375
281.259564101574,712272.0625
281.265227775953,247964.875
281.270891621405,68994.640625
281.276555637939,25304.71875
281.282219825562,21564.546875
281.287884184279,7420.3330078125
281.293548714099,3201.12841796875
282.224940485242,2710.75244140625
282.230633341537,8954.4189453125
282.236326370083,33745.33203125
282.242019570886,83037.6640625
282.247712943955,136490.890625
282.253406489295,155926.03125
282.259100206913,109170.9453125
282.264794096817,58428.09375
282.270488159014,17099.6015625
282.276182393509,4623.21923828125
282.281876800312,2874.42944335938
282.287571379427,2854.31713867188
283.900305296112,3438.23364257812
283.906048920619,4386.42822265625
283.911792719428,4864.857421875
283.917536692546,4645.583984375
283.92328083998,3636.38671875
293.153354811236,918.36181640625
293.159381569273,7427.556640625
293.165408513162,16677.57421875
293.171435642909,26419.88671875
293.177462958524,26199.322265625
293.183490460013,16812.669921875
293.189518147384,8180.78564453125
293.195546020644,2387.07470703125
488.273069250592,1791.78088378906
488.286024149598,6171.1318359375
488.298979564191,12181.9560546875
488.3119354944,17850.947265625
488.32489194025,16024.681640625
488.33784890177,9778.6904296875
488.350806378988,3311.27001953125
488.36376437193,1012.67590332031
506.271823167256,3007.52001953125
506.285500894287,10939.6220703125
506.299179175615,30876.466796875
506.31285801127,52549.54296875
506.326537401282,64837.8125
506.34021734568,47592.34765625
506.353897844496,26365.376953125
506.367578897758,7371.3828125
506.381260505497,1320.48095703125
507.297790889809,4136.9013671875
507.311510272368,8225.021484375
507.325230211476,10940.431640625
507.338950707164,10358.025390625
507.35267175946,6989.72509765625
507.366393368396,3175.49975585938
770.45945081064,1801.43005371094
770.485129254515,6236.9384765625
770.510808982152,22242.908203125
770.53648999364,42033.82421875
770.562172289062,59673.26953125
770.587855868504,51390.72265625
770.613540732053,31034.8671875
770.639226879793,12297.833984375
770.66491431181,3417.1796875
770.690603028191,1029.17297363281
771.489507581634,1204.28112792969
771.515237442875,3740.90600585938
771.540968591309,8713.5703125
771.566701027022,13321.671875
771.592434750098,11288.2060546875
771.618169760624,4739.0654296875
771.643906058686,1486.4384765625
822.290565379555,2622.82861328125
822.31887804374,4689.669921875
822.347192170219,5594.166015625
822.375507759095,4734.6962890625
822.403824810466,2811.83129882812
